environment,reference_arm,comparison_arm,window,reference_window,comparison_window,design,metric,field,contrast,n_seed,seed_median,ci95_low,ci95_high
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,actual,late_adaptive_alpha_median_l2,ratio,0,,,
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,actual,late_adaptive_alpha_clip_frac_l2,difference,0,,,
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,actual,late_adaptive_alpha_clip_frac_l2,ratio,0,,,
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,raw,late_nearbalance,difference,5,1.51699675708542,1.1116661604642342,2.07901314588201
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,raw,late_nearbalance,ratio,5,-0.13803132624372308,-0.6338308383520697,0.24706313866757187
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,raw,late_activity,difference,5,0.053550267231059025,0.034377529282121164,0.07176912704066021
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,raw,late_activity,ratio,5,2.5132727027513595,2.0677462234063375,3.1314640620732104
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,raw,late_loglog_slope,difference,5,0.03995062141302469,-0.25191345037897517,0.11266331158805698
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,raw,late_loglog_slope,ratio,5,1.1035796457365203,0.26980847639699873,1.3667100990783005
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,raw,late_halves_ratio,difference,5,0.003930534392335039,-0.02692356473854174,0.01289067042760772
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,raw,late_halves_ratio,ratio,5,1.0037627232137658,0.9740947233905902,1.0124549386206563
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,raw,late_mean_sqrtQ,difference,5,0.014678113185906838,-0.035841972346350226,0.04890421426600333
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,raw,late_mean_sqrtQ,ratio,5,1.017417299696287,0.9538652527612644,1.0664789800820713
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,raw,late_mean_sigma,difference,5,5.718639704714576,3.80844900021269,6.22806634791262
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,raw,late_mean_sigma,ratio,5,1.284638704997002,1.2120478490508637,1.3131406484997865
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,raw,late_A_balance,difference,0,,,
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,raw,late_A_balance,ratio,0,,,
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,raw,late_A_activity,difference,0,,,
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,raw,late_A_activity,ratio,0,,,
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,raw,late_update_only_balance,difference,0,,,
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,raw,late_update_only_balance,ratio,0,,,
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,raw,late_G_pre_over_Q,difference,0,,,
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,raw,late_G_pre_over_Q,ratio,0,,,
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,raw,late_abs_G_pre_over_Q,difference,0,,,
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,raw,late_abs_G_pre_over_Q,ratio,0,,,
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,raw,late_sum_A_energy,difference,5,0.0,0.0,0.0
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,raw,late_sum_A_energy,ratio,0,,,
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,raw,late_sum_E_energy,difference,5,0.0,0.0,0.0
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,raw,late_sum_E_energy,ratio,0,,,
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,raw,late_sum_AE_cross,difference,5,0.0,0.0,0.0
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,raw,late_sum_AE_cross,ratio,0,,,
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,raw,late_sum_total_energy,difference,5,0.0,0.0,0.0
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,raw,late_sum_total_energy,ratio,0,,,
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,raw,late_sum_mean_A_sq,difference,5,0.0,0.0,0.0
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,raw,late_sum_mean_A_sq,ratio,0,,,
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,raw,late_sum_mean_E_sq,difference,5,0.0,0.0,0.0
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,raw,late_sum_mean_E_sq,ratio,0,,,
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,raw,late_target_change_fraction,difference,5,0.0,0.0,0.0
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,raw,late_target_change_fraction,ratio,0,,,
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,raw,late_target_change_energy,difference,5,0.0,0.0,0.0
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,raw,late_target_change_energy,ratio,0,,,
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,raw,late_learner_input_mean_shift_sq,difference,5,0.0,0.0,0.0
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,raw,late_learner_input_mean_shift_sq,ratio,0,,,
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,raw,late_original_context_mean_shift_sq,difference,5,0.0,0.0,0.0
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,raw,late_original_context_mean_shift_sq,ratio,5,1.0,1.0,1.0
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,raw,late_task_start_mse,difference,5,-8.261895757186725e-05,-0.0004016073528646302,0.00013451458934241598
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,raw,late_task_start_mse,ratio,5,0.7976093787460538,0.6480487085852944,1.5632483138433166
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,raw,late_mse,difference,5,-0.0001615316089782936,-0.0005007221376899906,0.00016686003040149446
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,raw,late_mse,ratio,5,0.6717294784939204,0.6414596937334911,1.8010159151110618
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,raw,late_task_mse_gain,difference,5,1.5253394940373255e-05,-3.234544105907844e-05,9.911478482536041e-05
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,raw,late_task_mse_gain,ratio,5,0.012867697251352266,-0.07951378228139333,16.313249774040703
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,raw,late_task_start_acc,difference,0,,,
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,raw,late_task_start_acc,ratio,0,,,
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,raw,late_train_acc,difference,0,,,
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,raw,late_train_acc,ratio,0,,,
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,raw,late_task_accuracy_gain,difference,0,,,
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,raw,late_task_accuracy_gain,ratio,0,,,
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,raw,late_grad_w1_start_norm,difference,0,,,
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,raw,late_grad_w1_start_norm,ratio,0,,,
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,raw,late_grad_w1_end_norm,difference,0,,,
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,raw,late_grad_w1_end_norm,ratio,0,,,
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,raw,late_grad_w2_start_norm,difference,0,,,
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,raw,late_grad_w2_start_norm,ratio,0,,,
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,raw,late_grad_w2_end_norm,difference,0,,,
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,raw,late_grad_w2_end_norm,ratio,0,,,
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,raw,late_adaptive_alpha_median,difference,0,,,
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,raw,late_adaptive_alpha_median,ratio,0,,,
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,raw,late_adaptive_alpha_clip_frac,difference,0,,,
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,raw,late_adaptive_alpha_clip_frac,ratio,0,,,
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,raw,late_adaptive_alpha_median_l1,difference,0,,,
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,raw,late_adaptive_alpha_median_l1,ratio,0,,,
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,raw,late_adaptive_alpha_clip_frac_l1,difference,0,,,
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,raw,late_adaptive_alpha_clip_frac_l1,ratio,0,,,
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,raw,late_adaptive_alpha_median_l2,difference,0,,,
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,raw,late_adaptive_alpha_median_l2,ratio,0,,,
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,raw,late_adaptive_alpha_clip_frac_l2,difference,0,,,
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,raw,late_adaptive_alpha_clip_frac_l2,ratio,0,,,
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_nearbalance,difference,5,1.8380779114047818,1.2459081973387442,2.2515025717612787
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_nearbalance,ratio,5,-0.06562385389485519,-0.5326804493205927,0.2766907378755563
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_activity,difference,5,0.05160138720744291,0.0320299180774579,0.08314189632025729
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_activity,ratio,5,2.099546380288098,1.5509417074737994,2.572642378103127
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_loglog_slope,difference,5,-0.06622161551289141,-0.4555077819950466,0.03799091633446883
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_loglog_slope,ratio,5,0.8753961061204232,0.22777853489193567,1.0727066189793717
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_halves_ratio,difference,5,-0.009125441840915904,-0.050504492743684626,0.003803852932814822
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_halves_ratio,ratio,5,0.9914778757941718,0.9527223454673567,1.003586468272449
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_mean_sqrtQ,difference,5,0.0065851863261894295,-0.01793048856195223,0.024365199131198778
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_mean_sqrtQ,ratio,5,1.0168333007494894,0.9502614071496345,1.0703241774313679
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_mean_sigma,difference,5,3.275305101406783,2.3169395346207473,3.5829063995944477
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_mean_sigma,ratio,5,1.4069962148317428,1.3431720766014152,1.505159747191323
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_A_balance,difference,0,,,
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_A_balance,ratio,0,,,
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_A_activity,difference,0,,,
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_A_activity,ratio,0,,,
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_update_only_balance,difference,0,,,
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_update_only_balance,ratio,0,,,
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_G_pre_over_Q,difference,0,,,
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_G_pre_over_Q,ratio,0,,,
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_abs_G_pre_over_Q,difference,0,,,
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_abs_G_pre_over_Q,ratio,0,,,
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_sum_A_energy,difference,5,0.0,0.0,0.0
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_sum_A_energy,ratio,0,,,
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_sum_E_energy,difference,5,0.0,0.0,0.0
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_sum_E_energy,ratio,0,,,
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_sum_AE_cross,difference,5,0.0,0.0,0.0
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_sum_AE_cross,ratio,0,,,
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_sum_total_energy,difference,5,0.0,0.0,0.0
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_sum_total_energy,ratio,0,,,
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_sum_mean_A_sq,difference,5,0.0,0.0,0.0
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_sum_mean_A_sq,ratio,0,,,
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_sum_mean_E_sq,difference,5,0.0,0.0,0.0
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_sum_mean_E_sq,ratio,0,,,
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_target_change_fraction,difference,5,0.0,0.0,0.0
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_target_change_fraction,ratio,0,,,
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_target_change_energy,difference,5,0.0,0.0,0.0
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_target_change_energy,ratio,0,,,
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_learner_input_mean_shift_sq,difference,5,0.0,0.0,0.0
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_learner_input_mean_shift_sq,ratio,0,,,
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_original_context_mean_shift_sq,difference,5,0.0,0.0,0.0
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_original_context_mean_shift_sq,ratio,5,1.0,1.0,1.0
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_task_start_mse,difference,5,-8.261895757186725e-05,-0.0004016073528646302,0.00013451458934241598
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_task_start_mse,ratio,5,0.7976093787460538,0.6480487085852944,1.5632483138433166
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_mse,difference,5,-0.0001615316089782936,-0.0005007221376899906,0.00016686003040149446
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_mse,ratio,5,0.6717294784939204,0.6414596937334911,1.8010159151110618
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_task_mse_gain,difference,5,1.5253394940373255e-05,-3.234544105907844e-05,9.911478482536041e-05
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_task_mse_gain,ratio,5,0.012867697251352266,-0.07951378228139333,16.313249774040703
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_task_start_acc,difference,0,,,
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_task_start_acc,ratio,0,,,
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_train_acc,difference,0,,,
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_train_acc,ratio,0,,,
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_task_accuracy_gain,difference,0,,,
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_task_accuracy_gain,ratio,0,,,
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_grad_w1_start_norm,difference,0,,,
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_grad_w1_start_norm,ratio,0,,,
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_grad_w1_end_norm,difference,0,,,
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_grad_w1_end_norm,ratio,0,,,
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_grad_w2_start_norm,difference,0,,,
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_grad_w2_start_norm,ratio,0,,,
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_grad_w2_end_norm,difference,0,,,
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_grad_w2_end_norm,ratio,0,,,
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_adaptive_alpha_median,difference,0,,,
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_adaptive_alpha_median,ratio,0,,,
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_adaptive_alpha_clip_frac,difference,0,,,
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_adaptive_alpha_clip_frac,ratio,0,,,
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_adaptive_alpha_median_l1,difference,0,,,
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_adaptive_alpha_median_l1,ratio,0,,,
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_adaptive_alpha_clip_frac_l1,difference,0,,,
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_adaptive_alpha_clip_frac_l1,ratio,0,,,
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_adaptive_alpha_median_l2,difference,0,,,
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_adaptive_alpha_median_l2,ratio,0,,,
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_adaptive_alpha_clip_frac_l2,difference,0,,,
conda,LR_k7_X0Y0,LR_k7_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_adaptive_alpha_clip_frac_l2,ratio,0,,,
conda,LR_k7_X0Y0,LR_k7_X0Y1,primary400,primary400,primary400,target_Y1_minus_Y0_given_X,actual,late_nearbalance,difference,5,0.7532513366930893,0.06239447829168232,1.7302899134552472
conda,LR_k7_X0Y0,LR_k7_X0Y1,primary400,primary400,primary400,target_Y1_minus_Y0_given_X,actual,late_nearbalance,ratio,5,1.079736757411548,-2.2806812379735293,7.005089290392065
