environment,arm,activation,cell,seed,metric,n_transitions,calibration_first_task,calibration_last_task,heldout_first_task,heldout_last_task,qbar,gamma,split_V,heldout_mape,constant_split_mape,negative_prediction,unstable_gamma,positive_predictions,P3,late_n_transitions,late_endpoint_relative_change,late_median_relative_increment,late_loglog_slope,late_halves_ratio,late_nearbalance,late_activity,late_invalid_V,late_zero_Q_count,late_negative_c_fraction,P1,P2,stopped,window,window_endpoint,late_first_task,late_last_task,late_mean_V,late_mean_sigma,late_mean_sqrtQ,late_sum_Q,late_sum_X,late_sum_G_pre,late_sum_A_energy,late_sum_E_energy,late_sum_AE_cross,late_sum_total_energy,late_sum_mean_A_sq,late_sum_mean_E_sq,late_sum_centered_E_energy,late_target_change_fraction,late_target_change_energy,late_learner_input_mean_shift_sq,late_original_context_mean_shift_sq,late_task_start_mse,late_mse,late_task_mse_gain,late_task_start_acc,late_train_acc,late_task_accuracy_gain,late_grad_w1_start_norm,late_grad_w1_end_norm,late_grad_w2_start_norm,late_grad_w2_end_norm,late_A_balance,late_A_activity,late_update_only_balance,late_G_pre_over_Q,late_abs_G_pre_over_Q,late_update_negative_c_fraction,A_BALANCE,A_PLATEAU,low_response_onset_task,response_censoring,active_window_status,active_window_first_task,active_window_last_task,active_window_balance,active_window_activity,active_window_loglog_slope,dynamics_label,P4,raw_minus_reference_slope
mnist,LR_X0Y1,LR,X0Y1,200,actual,150,6,75,76,150,1046.3118466516862,0.1049407629826075,8185.106599577623,0.538281095630853,0.27309795461590936,False,False,True,NOT_APPLICABLE,30,0.2459496605242544,0.006739450409887344,0.9089277686059684,1.1036281469236784,0.9542010754982418,4.764819710278181,False,0,1.0,NOT_APPLICABLE,NOT_APPLICABLE,False,long150,150,121,150,13763.477238484784,117.26507270168037,46.72526604193842,65580.48762789741,-31288.485913119428,0.0,123534.42348560065,0.0,0.0,123534.42348560065,57953.93585770325,0.0,0.0,0.9017777777777776,,0.0,,,,,0.09830555555555556,0.9965,0.8981944444444444,10.983761628468832,0.13197318902239202,19.128054936726887,0.2780527371292313,0.9542010754982418,4.764819710278181,0.9542010754982418,0.0,0.0,1.0,PASS,FAIL,,NO_LOW_RESPONSE,NO_LOW_RESPONSE,,,,,,DIAGNOSTIC_ONLY,NOT_APPLICABLE,
mnist,LR_X0Y1,LR,X0Y1,200,raw,50,6,25,26,50,19355.398288013377,0.09719009806725164,139191.72532511753,0.5303952832287299,0.396023028254662,False,False,True,NOT_APPLICABLE,10,0.34435749661379117,0.0292931416497092,1.3038239646347816,1.1589383679359693,0.6777314694820258,0.9244623409826757,False,0,1.0,NOT_APPLICABLE,NOT_APPLICABLE,False,primary50,50,41,50,299434.33507775224,546.7212005135023,166.23729780966562,276815.76637656975,-93803.37806109288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8986666666666666,,0.0,,,,,0.10133333333333332,1.0,0.8986666666666666,19.024263668060303,0.06460777129977942,15.346914100646973,0.07818646579980851,,,,,,,NOT_APPLICABLE,NOT_APPLICABLE,,NO_LOW_RESPONSE,NO_LOW_RESPONSE,,,,,,DIAGNOSTIC_ONLY,NOT_APPLICABLE,
mnist,LR_X0Y1,LR,X0Y1,200,raw,150,6,75,76,150,25122.2277367109,0.03211831168869138,570508.6987504235,0.5052100621486576,0.3507729235850086,False,False,True,NOT_APPLICABLE,30,0.269856957505475,0.007704990417695058,1.077939351241247,1.1282004742814857,0.735468636925849,0.9064790697378252,False,0,1.0,NOT_APPLICABLE,NOT_APPLICABLE,False,long150,150,121,150,1111856.404702399,1053.811353998587,183.21368893359974,1007874.5594166735,-370630.0642032107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9017777777777776,,0.0,,,,,0.09830555555555556,0.9965,0.8981944444444444,10.983761628468832,0.13197318902239202,19.128054936726887,0.2780527371292313,,,,,,,NOT_APPLICABLE,NOT_APPLICABLE,,NO_LOW_RESPONSE,NO_LOW_RESPONSE,,,,,,DIAGNOSTIC_ONLY,NOT_APPLICABLE,
mnist,LR_X0Y1,LR,X0Y1,200,reference,50,6,25,26,50,696.5175421732495,0.13274434140332736,3062.867954649874,0.35880711928781067,0.2680131800921298,False,False,True,FAIL,10,0.14776559119908791,0.007051641931349849,0.715682574709997,1.0989237858173098,0.9390779100010616,2.244873281984703,False,0,1.0,PASS,FAIL,False,primary50,50,41,50,4872.512801277339,69.77996659998499,33.06980795972047,10938.17380371594,-5135.898697410963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8986666666666666,,0.0,,,,,0.10133333333333332,1.0,0.8986666666666666,19.024263668060303,0.06460777129977942,15.346914100646973,0.07818646579980851,,,,,,,NOT_APPLICABLE,NOT_APPLICABLE,,NO_LOW_RESPONSE,NO_LOW_RESPONSE,,,,,,NEAR_BALANCE_WITH_ACTIVITY,NOT_ESTABLISHED,0.5881413899247846
mnist,LR_X0Y1,LR,X0Y1,200,reference,150,6,75,76,150,1046.3118466516862,0.1049407629826075,8185.106599577623,0.538281095630853,0.27309795461590936,False,False,True,FAIL,30,0.2459496605242544,0.006739450409887344,0.9089277686059684,1.1036281469236784,0.9542010754982418,4.764819710278181,False,0,1.0,PASS,FAIL,False,long150,150,121,150,13763.477238484784,117.26507270168037,46.72526604193842,65580.48762789741,-31288.485913119428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9017777777777776,,0.0,,,,,0.09830555555555556,0.9965,0.8981944444444444,10.983761628468832,0.13197318902239202,19.128054936726887,0.2780527371292313,,,,,,,NOT_APPLICABLE,NOT_APPLICABLE,,NO_LOW_RESPONSE,NO_LOW_RESPONSE,,,,,,NEAR_BALANCE_WITH_ACTIVITY,NOT_ESTABLISHED,0.1690115826352786
mnist,LR_X0Y1,LR,X0Y1,201,actual,50,6,25,26,50,744.440771211421,0.13933415777424785,3368.590619907452,0.3883782838073575,0.25377950570058866,False,False,True,NOT_APPLICABLE,10,0.22070510655763545,0.0184090997685342,0.974928214467587,1.1318595309346742,0.9099805225021836,2.1969566707901356,False,0,1.0,NOT_APPLICABLE,NOT_APPLICABLE,False,primary50,50,41,50,5354.830394674211,73.13447663525196,34.29122819120595,11764.330356529283,-5352.655742361409,0.0,23444.135461976563,0.0,0.0,23444.135461976563,11679.805105447285,0.0,0.0,0.9015000000000001,,0.0,,,,,0.0985,0.9991666666666668,0.9006666666666666,12.854155921936036,0.08239423930644989,8.576233005523681,0.06659424686804413,0.9099805225021836,2.1969566707901356,0.9099805225021836,0.0,0.0,1.0,PASS,FAIL,,NO_LOW_RESPONSE,NO_LOW_RESPONSE,,,,,,DIAGNOSTIC_ONLY,NOT_APPLICABLE,
mnist,LR_X0Y1,LR,X0Y1,201,actual,150,6,75,76,150,1103.1705021690589,0.1022944425680289,8882.408844032061,0.5514665872031448,0.29320704352633836,False,False,True,NOT_APPLICABLE,30,0.26844935826745636,0.006893853902771981,1.1922942613719136,1.1557334034117626,0.9499750671604811,4.675789989927394,False,0,1.0,NOT_APPLICABLE,NOT_APPLICABLE,False,long150,150,121,150,15316.8910329358,123.6620915222443,48.83693338771738,71618.56576860989,-34017.925912986255,0.0,132663.24593256976,0.0,0.0,132663.24593256976,61044.68016395985,0.0,0.0,0.8993333333333332,,0.0,,,,,0.10055555555555555,0.9949166666666667,0.894361111111111,7.954065815607707,0.17745847664773465,11.54236094156901,0.3363783501088619,0.9499750671604811,4.675789989927394,0.9499750671604811,0.0,0.0,1.0,PASS,FAIL,,NO_LOW_RESPONSE,NO_LOW_RESPONSE,,,,,,DIAGNOSTIC_ONLY,NOT_APPLICABLE,
mnist,LR_X0Y1,LR,X0Y1,201,raw,50,6,25,26,50,20370.69741803481,0.09037438054483041,152158.6214323317,0.5070505746341886,0.38482109894180455,False,False,True,NOT_APPLICABLE,10,0.3116302780688494,0.02652651872968889,1.1899299355685826,1.1432501932573018,0.6822810210052898,0.8544210694115596,False,0,1.0,NOT_APPLICABLE,NOT_APPLICABLE,False,primary50,50,41,50,320648.1696762954,565.8318848560439,165.46053613629866,273968.55203967955,-93461.77170448672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9015000000000001,,0.0,,,,,0.0985,0.9991666666666668,0.9006666666666666,12.854155921936036,0.08239423930644989,8.576233005523681,0.06659424686804413,,,,,,,NOT_APPLICABLE,NOT_APPLICABLE,,NO_LOW_RESPONSE,NO_LOW_RESPONSE,,,,,,DIAGNOSTIC_ONLY,NOT_APPLICABLE,
mnist,LR_X0Y1,LR,X0Y1,201,raw,150,6,75,76,150,26221.48862182486,0.031204665787740962,609572.6496165212,0.49843193944550973,0.34577340528170447,False,False,True,NOT_APPLICABLE,30,0.2670966566512829,0.007682424056166726,1.063530896002113,1.1257402959281486,0.7298062907315265,0.8738668804746309,False,0,1.0,NOT_APPLICABLE,NOT_APPLICABLE,False,long150,150,121,150,1175640.109284051,1083.6308162419425,184.98473585476916,1027352.9548609077,-374884.3246295562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8993333333333332,,0.0,,,,,0.10055555555555555,0.9949166666666667,0.894361111111111,7.954065815607707,0.17745847664773465,11.54236094156901,0.3363783501088619,,,,,,,NOT_APPLICABLE,NOT_APPLICABLE,,NO_LOW_RESPONSE,NO_LOW_RESPONSE,,,,,,DIAGNOSTIC_ONLY,NOT_APPLICABLE,
mnist,LR_X0Y1,LR,X0Y1,201,reference,50,6,25,26,50,744.440771211421,0.13933415777424785,3368.590619907452,0.3883782838073575,0.25377950570058866,False,False,True,FAIL,10,0.22070510655763545,0.0184090997685342,0.974928214467587,1.1318595309346742,0.9099805225021836,2.1969566707901356,False,0,1.0,PASS,FAIL,False,primary50,50,41,50,5354.830394674211,73.13447663525196,34.29122819120595,11764.330356529283,-5352.655742361409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9015000000000001,,0.0,,,,,0.0985,0.9991666666666668,0.9006666666666666,12.854155921936036,0.08239423930644989,8.576233005523681,0.06659424686804413,,,,,,,NOT_APPLICABLE,NOT_APPLICABLE,,NO_LOW_RESPONSE,NO_LOW_RESPONSE,,,,,,NEAR_BALANCE_WITH_ACTIVITY,NOT_ESTABLISHED,0.21500172110099558
mnist,LR_X0Y1,LR,X0Y1,201,reference,150,6,75,76,150,1103.1705021690589,0.1022944425680289,8882.408844032061,0.5514665872031448,0.29320704352633836,False,False,True,FAIL,30,0.26844935826745636,0.006893853902771981,1.1922942613719136,1.1557334034117626,0.9499750671604811,4.675789989927394,False,0,1.0,PASS,FAIL,False,long150,150,121,150,15316.8910329358,123.6620915222443,48.83693338771738,71618.56576860989,-34017.925912986255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8993333333333332,,0.0,,,,,0.10055555555555555,0.9949166666666667,0.894361111111111,7.954065815607707,0.17745847664773465,11.54236094156901,0.3363783501088619,,,,,,,NOT_APPLICABLE,NOT_APPLICABLE,,NO_LOW_RESPONSE,NO_LOW_RESPONSE,,,,,,NEAR_BALANCE_WITH_ACTIVITY,NOT_ESTABLISHED,-0.1287633653698006
mnist,LR_X0Y1,LR,X0Y1,202,actual,50,6,25,26,50,719.0757376743564,0.12908074890430085,3367.754123207903,0.3672861585454992,0.2567794988783374,False,False,True,NOT_APPLICABLE,10,0.13438037086620858,0.008532910087991967,0.5564144060080606,1.066824736298918,0.9420335982231614,2.157325115316299,False,0,1.0,NOT_APPLICABLE,NOT_APPLICABLE,False,primary50,50,41,50,5289.731705451626,72.71538101872548,33.76998886733661,11411.671061455712,-5375.088775881124,0.0,22626.99527889222,0.0,0.0,22626.99527889222,11215.324217436506,0.0,0.0,0.9015833333333333,,0.0,,,,,0.09841666666666665,1.0,0.9015833333333333,14.5189923286438,0.054930370580404994,10.61818323135376,0.06010607723146677,0.9420335982231614,2.157325115316299,0.9420335982231614,0.0,0.0,1.0,PASS,FAIL,,NO_LOW_RESPONSE,NO_LOW_RESPONSE,,,,,,DIAGNOSTIC_ONLY,NOT_APPLICABLE,
mnist,LR_X0Y1,LR,X0Y1,202,actual,150,6,75,76,150,1077.932874228925,0.10249835255364932,8190.38529558911,0.5539680970434793,0.33182916202550455,False,False,True,NOT_APPLICABLE,30,0.19002124586227476,0.005910163033075191,0.822585253064592,1.0968303032730908,0.9619271178911255,4.619645598723986,False,0,1.0,NOT_APPLICABLE,NOT_APPLICABLE,False,long150,150,121,150,15076.413973268032,122.74076822711817,48.169041413946154,69647.68945614847,-33498.000593164514,0.0,132651.32456457856,0.0,0.0,132651.32456457856,63003.63510843009,0.0,0.0,0.9036944444444444,,0.0,,,,,0.09627777777777778,0.9999166666666668,0.9036388888888889,9.417165931065878,0.06704341086248557,13.060329675674438,0.13574119713157415,0.9619271178911255,4.619645598723986,0.9619271178911255,0.0,0.0,1.0,PASS,FAIL,,NO_LOW_RESPONSE,NO_LOW_RESPONSE,,,,,,DIAGNOSTIC_ONLY,NOT_APPLICABLE,
mnist,LR_X0Y1,LR,X0Y1,202,raw,50,6,25,26,50,21442.824322298566,0.09215534504781309,157688.82035587236,0.5159679522376117,0.3930964553283987,False,False,True,NOT_APPLICABLE,10,0.31548881162537423,0.025123144272127054,1.1955999502204109,1.1389021747156067,0.6746198961604458,0.8527950335424328,False,0,1.0,NOT_APPLICABLE,NOT_APPLICABLE,False,primary50,50,41,50,332979.69116897637,576.6251170712301,168.41387749984528,283963.4268993961,-95783.68878411748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9015833333333333,,0.0,,,,,0.09841666666666665,1.0,0.9015833333333333,14.5189923286438,0.054930370580404994,10.61818323135376,0.06010607723146677,,,,,,,NOT_APPLICABLE,NOT_APPLICABLE,,NO_LOW_RESPONSE,NO_LOW_RESPONSE,,,,,,DIAGNOSTIC_ONLY,NOT_APPLICABLE,
mnist,LR_X0Y1,LR,X0Y1,202,raw,150,6,75,76,150,26739.043480744254,0.03009363380926997,632975.8104944085,0.486876007902008,0.3411043873272289,False,False,True,NOT_APPLICABLE,30,0.2887783785615114,0.008129339343817528,1.1570493539190219,1.1389603077069799,0.7107490494600288,0.8754930501654621,False,0,1.0,NOT_APPLICABLE,NOT_APPLICABLE,False,long150,150,121,150,1228772.7598669133,1107.7272696264263,189.2781466737941,1075782.0114961169,-382305.5210485314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9036944444444444,,0.0,,,,,0.09627777777777778,0.9999166666666668,0.9036388888888889,9.417165931065878,0.06704341086248557,13.060329675674438,0.13574119713157415,,,,,,,NOT_APPLICABLE,NOT_APPLICABLE,,NO_LOW_RESPONSE,NO_LOW_RESPONSE,,,,,,DIAGNOSTIC_ONLY,NOT_APPLICABLE,
mnist,LR_X0Y1,LR,X0Y1,202,reference,50,6,25,26,50,719.0757376743564,0.12908074890430085,3367.754123207903,0.3672861585454992,0.2567794988783374,False,False,True,FAIL,10,0.13438037086620858,0.008532910087991967,0.5564144060080606,1.066824736298918,0.9420335982231614,2.157325115316299,False,0,1.0,PASS,FAIL,False,primary50,50,41,50,5289.731705451626,72.71538101872548,33.76998886733661,11411.671061455712,-5375.088775881124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9015833333333333,,0.0,,,,,0.09841666666666665,1.0,0.9015833333333333,14.5189923286438,0.054930370580404994,10.61818323135376,0.06010607723146677,,,,,,,NOT_APPLICABLE,NOT_APPLICABLE,,NO_LOW_RESPONSE,NO_LOW_RESPONSE,,,,,,NEAR_BALANCE_WITH_ACTIVITY,NOT_ESTABLISHED,0.6391855442123503
mnist,LR_X0Y1,LR,X0Y1,202,reference,150,6,75,76,150,1077.932874228925,0.10249835255364932,8190.38529558911,0.5539680970434793,0.33182916202550455,False,False,True,FAIL,30,0.19002124586227476,0.005910163033075191,0.822585253064592,1.0968303032730908,0.9619271178911255,4.619645598723986,False,0,1.0,PASS,FAIL,False,long150,150,121,150,15076.413973268032,122.74076822711817,48.169041413946154,69647.68945614847,-33498.000593164514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9036944444444444,,0.0,,,,,0.09627777777777778,0.9999166666666668,0.9036388888888889,9.417165931065878,0.06704341086248557,13.060329675674438,0.13574119713157415,,,,,,,NOT_APPLICABLE,NOT_APPLICABLE,,NO_LOW_RESPONSE,NO_LOW_RESPONSE,,,,,,NEAR_BALANCE_WITH_ACTIVITY,NOT_ESTABLISHED,0.3344641008544299
mnist,LR_X0Y1,LR,X0Y1,203,actual,50,6,25,26,50,727.8327669995622,0.1280382569600289,3451.653970949318,0.3623282941800456,0.24840013701133024,False,False,True,NOT_APPLICABLE,10,0.19825902120207944,0.02657902762665671,0.8962019356772483,1.1157902724237734,0.9165080243051914,2.1438903072429434,False,0,1.0,NOT_APPLICABLE,NOT_APPLICABLE,False,primary50,50,41,50,5326.6552244958475,72.94618755985316,33.7811580123731,11419.764505821631,-5233.152902630567,0.0,22849.952900740715,0.0,0.0,22849.952900740715,11430.188394919081,0.0,0.0,0.9053333333333334,,0.0,,,,,0.09466666666666666,1.0,0.9053333333333334,13.152356624603271,0.05347820054739714,9.59577498435974,0.05528282448649406,0.9165080243051914,2.1438903072429434,0.9165080243051914,0.0,0.0,1.0,PASS,FAIL,,NO_LOW_RESPONSE,NO_LOW_RESPONSE,,,,,,DIAGNOSTIC_ONLY,NOT_APPLICABLE,
mnist,LR_X0Y1,LR,X0Y1,203,actual,150,6,75,76,150,1062.5685234891687,0.10058101636396097,8084.723659393295,0.5214799724522496,0.2945461748153879,False,False,True,NOT_APPLICABLE,30,0.31508546110993224,0.00615301576793687,1.2003961815470057,1.142843668856992,0.9410020700167009,4.730130411853762,False,0,1.0,NOT_APPLICABLE,NOT_APPLICABLE,False,long150,150,121,150,14250.5269221798,119.28826426821557,47.377677835488015,67406.85077954346,-31714.99305842863,0.0,123070.48832335375,0.0,0.0,123070.48832335375,55663.637543810284,0.0,0.0,0.90075,,0.0,,,,,0.09927777777777778,0.9999166666666668,0.9006388888888889,8.224665800730387,0.07825828123216828,11.935757827758788,0.1690144327779611,0.9410020700167009,4.730130411853762,0.9410020700167009,0.0,0.0,1.0,PASS,FAIL,,NO_LOW_RESPONSE,NO_LOW_RESPONSE,,,,,,DIAGNOSTIC_ONLY,NOT_APPLICABLE,
mnist,LR_X0Y1,LR,X0Y1,203,raw,50,6,25,26,50,19759.31648641921,0.08848412457060989,149960.6961511729,0.5029745387420559,0.38287029320777877,False,False,True,NOT_APPLICABLE,10,0.31759630091566293,0.0262497195852403,1.2398005162113706,1.1486535356763146,0.6638212780637545,0.829505918419555,False,0,1.0,NOT_APPLICABLE,NOT_APPLICABLE,False,primary50,50,41,50,312768.55808318604,558.8111290486452,160.90896213913177,259443.37002555316,-86112.01473776513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9053333333333334,,0.0,,,,,0.09466666666666666,1.0,0.9053333333333334,13.152356624603271,0.05347820054739714,9.59577498435974,0.05528282448649406,,,,,,,NOT_APPLICABLE,NOT_APPLICABLE,,NO_LOW_RESPONSE,NO_LOW_RESPONSE,,,,,,DIAGNOSTIC_ONLY,NOT_APPLICABLE,
mnist,LR_X0Y1,LR,X0Y1,203,raw,150,6,75,76,150,24752.284214263123,0.030102657744986775,585406.5461979966,0.4822045556540899,0.335359638186229,False,False,True,NOT_APPLICABLE,30,0.27291556563717195,0.008560842884414478,1.1048694337164964,1.1324519937761315,0.7212972252555947,0.868288672571147,False,0,1.0,NOT_APPLICABLE,NOT_APPLICABLE,False,long150,150,121,150,1120421.8383000966,1057.8282563554467,179.96468996035293,972849.590697315,-350856.8551805072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90075,,0.0,,,,,0.09927777777777778,0.9999166666666668,0.9006388888888889,8.224665800730387,0.07825828123216828,11.935757827758788,0.1690144327779611,,,,,,,NOT_APPLICABLE,NOT_APPLICABLE,,NO_LOW_RESPONSE,NO_LOW_RESPONSE,,,,,,DIAGNOSTIC_ONLY,NOT_APPLICABLE,
mnist,LR_X0Y1,LR,X0Y1,203,reference,50,6,25,26,50,727.8327669995622,0.1280382569600289,3451.653970949318,0.3623282941800456,0.24840013701133024,False,False,True,FAIL,10,0.19825902120207944,0.02657902762665671,0.8962019356772483,1.1157902724237734,0.9165080243051914,2.1438903072429434,False,0,1.0,PASS,FAIL,False,primary50,50,41,50,5326.6552244958475,72.94618755985316,33.7811580123731,11419.764505821631,-5233.152902630567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9053333333333334,,0.0,,,,,0.09466666666666666,1.0,0.9053333333333334,13.152356624603271,0.05347820054739714,9.59577498435974,0.05528282448649406,,,,,,,NOT_APPLICABLE,NOT_APPLICABLE,,NO_LOW_RESPONSE,NO_LOW_RESPONSE,,,,,,NEAR_BALANCE_WITH_ACTIVITY,NOT_ESTABLISHED,0.3435985805341223
mnist,LR_X0Y1,LR,X0Y1,203,reference,150,6,75,76,150,1062.5685234891687,0.10058101636396097,8084.723659393295,0.5214799724522496,0.2945461748153879,False,False,True,FAIL,30,0.31508546110993224,0.00615301576793687,1.2003961815470057,1.142843668856992,0.9410020700167009,4.730130411853762,False,0,1.0,PASS,FAIL,False,long150,150,121,150,14250.5269221798,119.28826426821557,47.377677835488015,67406.85077954346,-31714.99305842863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90075,,0.0,,,,,0.09927777777777778,0.9999166666666668,0.9006388888888889,8.224665800730387,0.07825828123216828,11.935757827758788,0.1690144327779611,,,,,,,NOT_APPLICABLE,NOT_APPLICABLE,,NO_LOW_RESPONSE,NO_LOW_RESPONSE,,,,,,NEAR_BALANCE_WITH_ACTIVITY,NOT_ESTABLISHED,-0.0955267478305093
mnist,LR_X0Y1,LR,X0Y1,204,actual,50,6,25,26,50,707.2557971822707,0.13611882939388684,3097.4442754604584,0.3649493775263021,0.26129942313035587,False,False,True,NOT_APPLICABLE,10,0.18295641674775764,0.015483858146904492,0.7477032353364169,1.0890648137555332,0.9245027292106177,2.22052385823336,False,0,1.0,NOT_APPLICABLE,NOT_APPLICABLE,False,primary50,50,41,50,4884.978967535369,69.87016304540892,32.9255439870246,10847.212344380452,-5014.1387083534155,0.0,21377.51946840209,0.0,0.0,21377.51946840209,10530.307124021641,0.0,0.0,0.8921666666666666,,0.0,,,,,0.10783333333333334,1.0,0.8921666666666666,17.586156558990478,0.04678492462262511,12.827829360961914,0.046892238035798076,0.9245027292106177,2.22052385823336,0.9245027292106177,0.0,0.0,1.0,PASS,FAIL,,NO_LOW_RESPONSE,NO_LOW_RESPONSE,,,,,,DIAGNOSTIC_ONLY,NOT_APPLICABLE,
mnist,LR_X0Y1,LR,X0Y1,204,actual,150,6,75,76,150,1032.6230526134173,0.1048270081513859,7738.643989759353,0.5468984710069985,0.3145334086427701,False,False,True,NOT_APPLICABLE,30,0.3382769502597967,0.007715484081761426,1.2162722379166115,1.1461612896959432,0.9397533577575905,4.9008339445968545,False,0,1.0,NOT_APPLICABLE,NOT_APPLICABLE,False,long150,150,121,150,13831.180512483194,117.516188671821,47.496945803951576,67784.31894942415,-31850.27066801641,0.0,124893.11652289388,0.0,0.0,124893.11652289388,57108.797573469725,0.0,0.0,0.9005277777777779,,0.0,,,,,0.09947222222222223,1.0,0.9005277777777779,9.954281949996949,0.04790079294083019,14.662408192952475,0.10180404800921679,0.9397533577575905,4.9008339445968545,0.9397533577575905,0.0,0.0,1.0,PASS,FAIL,,NO_LOW_RESPONSE,NO_LOW_RESPONSE,,,,,,DIAGNOSTIC_ONLY,NOT_APPLICABLE,
mnist,LR_X0Y1,LR,X0Y1,204,raw,50,6,25,26,50,19850.82157859838,0.09371769623390741,141435.2210605382,0.5064019303287735,0.38724299317605065,False,False,True,NOT_APPLICABLE,10,0.31890753624671714,0.030120797883714905,1.2351700428538683,1.1500709844101933,0.7038152105417562,0.9387916095879434,False,0,1.0,NOT_APPLICABLE,NOT_APPLICABLE,False,primary50,50,41,50,298008.3058462389,545.4613329743677,167.18993130331015,279767.69711596676,-98452.38032422822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8921666666666666,,0.0,,,,,0.10783333333333334,1.0,0.8921666666666666,17.586156558990478,0.04678492462262511,12.827829360961914,0.046892238035798076,,,,,,,NOT_APPLICABLE,NOT_APPLICABLE,,NO_LOW_RESPONSE,NO_LOW_RESPONSE,,,,,,DIAGNOSTIC_ONLY,NOT_APPLICABLE,
mnist,LR_X0Y1,LR,X0Y1,204,raw,150,6,75,76,150,25281.323807812685,0.03246570308695322,571965.7962225841,0.4975176440065033,0.3365146025712679,False,False,True,NOT_APPLICABLE,30,0.2552237912121451,0.0077225901126628015,1.0501360723828415,1.1271314493546378,0.7519517192583907,0.9123434076097894,False,0,1.0,NOT_APPLICABLE,NOT_APPLICABLE,False,long150,150,121,150,1088568.1307709874,1042.7403964869968,181.85350103512081,993147.9578430215,-373399.6571890098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9005277777777779,,0.0,,,,,0.09947222222222223,1.0,0.9005277777777779,9.954281949996949,0.04790079294083019,14.662408192952475,0.10180404800921679,,,,,,,NOT_APPLICABLE,NOT_APPLICABLE,,NO_LOW_RESPONSE,NO_LOW_RESPONSE,,,,,,DIAGNOSTIC_ONLY,NOT_APPLICABLE,
mnist,LR_X0Y1,LR,X0Y1,204,reference,50,6,25,26,50,707.2557971822707,0.13611882939388684,3097.4442754604584,0.3649493775263021,0.26129942313035587,False,False,True,FAIL,10,0.18295641674775764,0.015483858146904492,0.7477032353364169,1.0890648137555332,0.9245027292106177,2.22052385823336,False,0,1.0,PASS,FAIL,False,primary50,50,41,50,4884.978967535369,69.87016304540892,32.9255439870246,10847.212344380452,-5014.1387083534155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8921666666666666,,0.0,,,,,0.10783333333333334,1.0,0.8921666666666666,17.586156558990478,0.04678492462262511,12.827829360961914,0.046892238035798076,,,,,,,NOT_APPLICABLE,NOT_APPLICABLE,,NO_LOW_RESPONSE,NO_LOW_RESPONSE,,,,,,NEAR_BALANCE_WITH_ACTIVITY,NOT_ESTABLISHED,0.4874668075174514
mnist,LR_X0Y1,LR,X0Y1,204,reference,150,6,75,76,150,1032.6230526134173,0.1048270081513859,7738.643989759353,0.5468984710069985,0.3145334086427701,False,False,True,FAIL,30,0.3382769502597967,0.007715484081761426,1.2162722379166115,1.1461612896959432,0.9397533577575905,4.9008339445968545,False,0,1.0,PASS,FAIL,False,long150,150,121,150,13831.180512483194,117.516188671821,47.496945803951576,67784.31894942415,-31850.27066801641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9005277777777779,,0.0,,,,,0.09947222222222223,1.0,0.9005277777777779,9.954281949996949,0.04790079294083019,14.662408192952475,0.10180404800921679,,,,,,,NOT_APPLICABLE,NOT_APPLICABLE,,NO_LOW_RESPONSE,NO_LOW_RESPONSE,,,,,,NEAR_BALANCE_WITH_ACTIVITY,NOT_ESTABLISHED,-0.16613616553377009
