arm,cond,seed,slot,lr,task,iv,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,alpha_med_l1,alpha_min_l1,alpha_max_l1,alpha_clip_frac_l1,two_alpha_W_med_l1,alpha_med_l2,alpha_min_l2,alpha_max_l2,alpha_clip_frac_l2,two_alpha_W_med_l2
KKT1,raw,2,4,0.001,19,none,0.9445666667,1,1,0,0,-12.73449039,13.24019051,-154.3349152,0.6283612251,68.17645518,0,0,-34.61687088,32.25856018,-86.83000183,0.5455316305,78.28506365,17.58356285,2.604456663,1.631244302,0.04658526555,0.01887507178,0.06259395182,0,1.200000048,0.01892474853,0.01166865788,0.02850614488,0,1.200000048
KKT1,raw,2,4,0.001,20,none,0.94630625,1,1,0,0,-8.822034836,13.37490654,-150.0263824,0.7806795835,69.03353041,0,0,-36.68410873,36.6657486,-83.65132904,0.5561831594,79.70478704,17.82818604,2.63702631,1.665550709,0.04601342231,0.01952731423,0.06112762541,0,1.200000048,0.01692881994,0.01046284474,0.02456827089,0,1.200000048
KKT1,raw,2,4,0.001,21,none,0.9471729167,1,1,0,0,-13.41368961,13.28660202,-129.2774963,0.5783819556,71.76263346,0,0,-30.41149139,30.23957634,-68.82837677,0.5354606509,80.17730944,18.02745438,2.610238314,1.694578528,0.0464415662,0.02231451869,0.06325026602,0,1.200000048,0.02031253278,0.01503135543,0.03250944987,0,1.200000048
KKT1,raw,2,4,0.001,22,none,0.9482208333,1,1,0,0,-11.59484863,13.28114891,-163.1978455,0.6852391958,68.7393824,0,0,-35.09090424,34.62281036,-78.92284393,0.5445195436,79.59131296,18.55228615,2.629249096,1.762185574,0.04632847384,0.01754022762,0.06479251385,0,1.200000048,0.01788538136,0.01177175436,0.02650327235,0,1.200000048
KKT1,raw,2,4,0.001,23,none,0.9497833333,1,1,0,0,-12.84914303,12.9495945,-118.949791,0.6088069081,73.63734714,0,0,-30.03896141,31.53102875,-69.01651001,0.5619780421,80.52500475,18.68836403,2.610572338,1.791972637,0.04766817763,0.02469758503,0.05802901834,0,1.200000048,0.01973562315,0.0150162084,0.02746135555,0,1.200000048
KKT1,raw,2,4,0.001,24,none,0.953225,1,1,0,0,-9.841676712,13.0969944,-124.2412949,0.6565740108,74.08778739,0,0,-30.52973938,32.06596375,-76.18136597,0.546304822,81.13358586,18.80267334,2.604960203,1.821347952,0.04720793664,0.0229712408,0.0646283254,0,1.200000048,0.01932101324,0.01279326901,0.03040324897,0,1.200000048
KKT1,raw,2,4,0.001,25,none,0.95156875,1,1,0,0,-12.1216116,13.43250179,-111.9919052,0.6738384366,73.57168471,0,0,-37.01306915,37.32177353,-88.41588593,0.5560530424,79.50463579,19.28261757,2.62503624,1.897572041,0.04535295814,0.02501533739,0.06188535318,0,1.200000048,0.0165529456,0.01167637482,0.02742460556,0,1.200000048
KKT1,raw,2,4,0.001,26,none,0.9508854167,1,1,0,0,-11.948946,13.63649845,-134.5423737,0.6664488316,72.62352235,0,0,-35.35649872,34.32067108,-86.47001648,0.5552093387,79.34883249,19.33111,2.599881649,1.9227736,0.04520924389,0.02127990313,0.06440328807,0,1.200000048,0.01790359616,0.01178639475,0.02311662212,0,1.200000048
KKT1,raw,2,4,0.001,27,none,0.950425,1,1,0,0,-9.983537674,13.34181023,-156.0058136,0.6920695901,69.94255122,0,0,-39.51437378,35.6388588,-102.0109024,0.5517833233,78.84792881,19.45178223,2.616612673,1.977748394,0.04613050073,0.01861532778,0.05861369893,0,1.200000048,0.01733200997,0.01208669599,0.02675548382,0,1.200000048
KKT1,raw,2,4,0.001,28,none,0.95759375,1,1,0,0,-11.54877758,13.76512432,-136.4812469,0.6348196268,72.26621674,0,0,-35.88776398,34.97733307,-75.71683502,0.5498031974,80.56851319,19.77175713,2.644577742,2.035211563,0.04462467134,0.02108777873,0.06223925948,0,1.200000048,0.01776576787,0.01327735744,0.02548225597,0,1.200000048
KKT1,raw,2,4,0.001,29,none,0.9493854167,1,1,0,0,-11.85939598,13.24368,-148.4013519,0.6005787253,71.18498387,0,0,-37.22726822,32.16094589,-82.89981842,0.5325189829,79.34177443,19.89332771,2.67227149,2.10199523,0.04657956213,0.01981067657,0.06044797972,0,1.200000048,0.01919697598,0.01381485816,0.02806534618,0,1.200000048
KKT1,raw,2,4,0.001,30,none,0.9512770833,1,1,0,0,-12.90199947,13.58481407,-127.5387268,0.6822820902,72.4215367,0,0,-37.74507141,36.62133408,-85.11167908,0.543394208,80.58639366,20.16452026,2.654746294,2.122291565,0.04564761743,0.02269114181,0.06494951248,0,1.200000048,0.01691420004,0.01214182097,0.02287820727,0,1.200000048
KKT1,raw,2,4,0.001,31,none,0.95165625,1,1,0,0,-13.56665707,13.95245647,-151.5143585,0.6372749805,70.75648168,0,0,-39.78399658,36.39753342,-113.6134262,0.5426512361,79.42036047,20.38464355,2.682676554,2.171198606,0.04433550686,0.01873345673,0.05936132744,0,1.200000048,0.01703757793,0.01146069821,0.02600236982,0,1.200000048
KKT1,raw,2,4,0.001,32,none,0.9492979167,1,1,0,0,-13.53684807,13.34863758,-117.9967728,0.5689193606,75.46459022,0,0,-31.70325661,31.52790642,-74.45941925,0.5306558013,80.77437619,20.51142502,2.67040658,2.205800533,0.04614130408,0.02423989214,0.06320913136,0,1.200000048,0.01956552453,0.01545936614,0.02816244215,0,1.200000048
KKT1,raw,2,4,0.001,33,none,0.9513895833,1,1,0,0,-10.22400761,13.7200861,-171.7427826,0.6904081702,69.56041972,0,0,-42.73600006,37.90034866,-95.34197998,0.5490604043,79.03521167,20.92595482,2.73194313,2.259122849,0.04524493217,0.01702593639,0.05981406197,0,1.200000048,0.01633485407,0.01074163523,0.02311913669,0,1.200000048
KKT1,raw,2,4,0.001,34,none,0.95596875,1,1,0,0,-14.02157307,14.1370163,-157.6415863,0.6907552481,70.15545263,0,0,-38.060009,37.68019867,-105.6825562,0.5603182912,80.30063057,20.9853096,2.714038849,2.318572283,0.04360476881,0.01797167584,0.05335759744,0,1.200000048,0.01640633494,0.01190483477,0.02184152789,0,1.200000048
KKT1,raw,2,4,0.001,35,none,0.9545875,1,1,0,0,-12.82711792,13.75744534,-175.2976379,0.603386879,68.6551025,0,0,-35.20071793,33.18504333,-77.15008545,0.5310297608,81.02681935,21.14332008,2.673933268,2.373468876,0.04498470202,0.01641804539,0.05463594571,0,1.200000048,0.01869270764,0.01314104907,0.02484928817,0,1.200000048
KKT1,raw,2,4,0.001,36,none,0.9533833333,1,1,0,0,-12.13963223,13.66654015,-167.3031158,0.5993686914,69.6986217,0,0,-35.93886185,33.79335785,-88.10097504,0.5377750993,79.78622251,21.26200294,2.667185307,2.409802198,0.04534421489,0.01759018563,0.05334121734,0,1.200000048,0.018176388,0.0131105911,0.02622838505,0,1.200000048
KKT1,raw,2,4,0.001,37,none,0.9565604167,1,1,0,0,-11.10233879,14.45976162,-196.4670868,0.729113698,66.98621725,0,0,-40.33481979,39.92486191,-101.7276993,0.5564641356,79.68951522,21.600317,2.716625452,2.461489916,0.04286807775,0.01515384018,0.05456613004,0,1.200000048,0.01545732096,0.01130074356,0.02124768496,0,1.200000048
KKT1,raw,2,4,0.001,38,none,0.9553520833,1,1,0,0,-11.66129112,13.93934727,-211.766861,0.6948085427,65.29124288,0,0,-42.20410156,37.46191406,-102.3260727,0.5558850765,79.65944271,21.61820984,2.689630508,2.500582933,0.04417307302,0.0139262611,0.05587370694,0,1.200000048,0.01647266746,0.01160775498,0.02288026549,0,1.200000048
KKT1,raw,2,4,0.001,39,none,0.9545458333,1,1,0,0,-12.66596222,13.70188808,-156.1111755,0.5767679214,70.96652771,0,0,-31.00580788,30.9953022,-74.94148254,0.5387330055,81.89039351,21.61343575,2.653420448,2.551901102,0.04520839825,0.01873488538,0.05931496248,0,1.200000048,0.01984763518,0.01387305185,0.02755910158,0,1.200000048
KKT1,raw,2,4,0.001,40,none,0.9518604167,1,1,0,0,-14.76401043,14.3360281,-187.4868164,0.6119205952,67.11608412,0,0,-36.51789093,35.14956284,-83.83851624,0.5559070706,80.34033462,21.96117592,2.690621853,2.58570528,0.04316344857,0.01577517018,0.05767963454,0,1.200000048,0.01756841689,0.01306865085,0.02407717146,0,1.200000048
KKT1,raw,2,4,0.001,41,none,0.9537875,1,1,0,0,-11.9133234,13.75629902,-150.9371338,0.6334452033,71.87200939,0,0,-38.3813858,34.73426437,-85.32108307,0.544390142,80.58770452,22.02404594,2.640291452,2.620115042,0.04503873363,0.01934724115,0.05874955654,0,1.200000048,0.0177398175,0.01290617697,0.02276500687,0,1.200000048
KKT1,raw,2,4,0.001,42,none,0.9523520833,0.9650000334,0.9650000334,0,0,-14.46841526,13.52737999,-137.9049683,0.5497314334,73.1415639,0,0,-32.07780075,30.17067528,-86.87028503,0.527620554,81.43576642,22.12852478,2.632557154,2.715607643,0.04527807608,0.02079077251,0.05894708261,0,1.200000048,0.02014746889,0.01439286489,0.0288301222,0,1.200000048
KKT1,raw,2,4,0.001,43,none,0.9526625,1,1,0,0,-13.77119541,13.81773567,-162.6866913,0.5761114359,70.24725434,0,0,-37.0736084,32.89635849,-75.86355591,0.536131084,80.53403912,22.51375008,2.649957657,2.727651834,0.04472408816,0.01823672466,0.05641353503,0,1.200000048,0.01887739077,0.01350201201,0.0248353947,0,1.200000048
KKT1,raw,2,4,0.001,44,none,0.9582854167,1,1,0,0,-12.86336517,14.18815994,-150.4713135,0.6182140708,72.07250567,0,0,-36.15899658,36.47785568,-85.60926056,0.5581430197,80.79170092,22.70944405,2.695091963,2.793263912,0.04362579063,0.01970888115,0.05780847371,0,1.200000048,0.01690793596,0.01337328646,0.02226475626,0,1.200000048
KKT1,raw,2,4,0.001,45,none,0.9542979167,1,1,0,0,-12.83899593,13.99908543,-161.714035,0.5950542092,70.9752615,0,0,-34.90077209,33.25492477,-84.52484894,0.5505949259,81.05009197,22.85294724,2.683205605,2.846908569,0.0440489985,0.01885787398,0.05378437787,0,1.200000048,0.01853921078,0.01399142388,0.0241856724,0,1.200000048
KKT1,raw,2,4,0.001,46,none,0.9540854167,1,1,0,0,-13.91340065,14.02688217,-153.3056335,0.5713132024,72.13495905,0,0,-36.19029236,31.91917038,-74.57679749,0.5260474086,81.0101677,23.09951973,2.660456419,2.908221483,0.04407863691,0.01983687282,0.05490536615,0,1.200000048,0.01945896447,0.01401121821,0.02458026446,0,1.200000048
KKT1,raw,2,4,0.001,47,none,0.95630625,1,1,0,0,-13.24171352,13.78942204,-128.2184143,0.5714433789,75.36337945,0,0,-30.69918442,32.10784531,-73.3738327,0.5486297607,82.48792867,23.08182907,2.632407904,2.956167459,0.04449879378,0.02340838686,0.05655458942,0,1.200000048,0.01922367513,0.01295478828,0.02506977506,0,1.200000048
KKT1,raw,2,4,0.001,48,none,0.9580854167,1,1,0,0,-13.66209221,14.12934399,-163.0779419,0.6039184928,71.04134359,0,0,-35.43243027,33.39294434,-80.94634247,0.5557444096,80.86851029,23.18035889,2.623200893,3.007021666,0.04309560359,0.01896646619,0.05879815295,0,1.200000048,0.01837952808,0.01384452265,0.0254448913,0,1.200000048
KKT1,raw,2,4,0.001,49,none,0.95888125,1,1,0,0,-13.91009808,14.55245018,-157.2057037,0.65625453,71.34297906,0,0,-35.90493393,35.52087402,-83.07704926,0.5684099793,81.33259859,23.39170837,2.638917446,3.071815491,0.04243343696,0.01922972873,0.05858705938,0,1.200000048,0.01736929826,0.01244234573,0.0208944194,0,1.200000048
KKT1,raw,2,4,0.001,50,none,0.9612229167,1,1,0,0,-12.46941566,14.13087559,-136.8645172,0.7042748332,73.82537551,0,0,-38.76225281,37.54705429,-96.05508423,0.5745483041,80.09989124,23.43354416,2.657227516,3.109319925,0.04389775544,0.02188375033,0.05417721346,0,1.200000048,0.01657615043,0.01046055183,0.0214830488,0,1.200000048
KKT1,std,2,5,0.001,1,none,0.9779395833,1,1,0,0,-1.551167846,12.42394161,-8.09518528,0.9201874137,76.67020104,0,0,-7.364218235,13.59226894,-20.07629204,0.7113782167,78.19486308,3.397752523,0.815980792,0.7015949488,0.0498065576,0.02709616534,0.07496965677,0,1.200000048,0.04532635957,0.02465808764,0.07433430851,0,1.200000048
KKT1,std,2,5,0.001,2,none,0.98531875,1,1,0,0,-2.242849112,16.9967041,-7.922451496,0.9143047333,78.78836159,0,0,-15.43452835,20.65673637,-33.23578262,0.6254116297,80.48187657,4.723599911,0.9571104646,0.676533103,0.03636638448,0.02013477124,0.05140242353,0,1.200000048,0.02985456772,0.01865898073,0.05014766008,0,1.200000048
KKT1,std,2,5,0.001,3,none,0.98731875,1,1,0,0,-2.739959002,19.81576538,-12.66383648,0.9100314379,79.69042503,0,0,-17.85755157,23.82056046,-50.18758011,0.6302070022,81.1328664,5.556380272,1.048640966,0.6214752197,0.03122893162,0.01804462261,0.04372482002,0,1.200000048,0.02564394474,0.01468630973,0.03729014471,0,1.200000048
KKT1,std,2,5,0.001,4,none,0.9874166667,1,1,0,0,-3.453086853,21.696558,-9.912423134,0.9113653898,80.56119327,0,0,-21.98434639,28.2821846,-39.63234329,0.6359189153,81.88090659,6.3158288,1.130564332,0.592571497,0.02852090821,0.01772290282,0.0369531475,0,1.200000048,0.02195093594,0.0140548842,0.04077743366,0,1.200000048
KKT1,std,2,5,0.001,5,none,0.987125,1,1,0,0,-3.749817848,23.0573616,-15.55023479,0.9014080763,81.80698193,0,0,-25.27256584,30.64695549,-40.57842636,0.6080905199,82.75971774,6.89294529,1.187560081,0.5932098031,0.02677997574,0.01950726286,0.03759784251,0,1.200000048,0.02028151229,0.01260882523,0.03266480193,0,1.200000048
KKT1,std,2,5,0.001,6,none,0.9870333333,1,1,0,0,-4.323265076,23.86244965,-14.60596752,0.8959845304,82.14211735,0,0,-25.38953209,31.77036858,-46.2908783,0.6172872782,83.58630222,7.428649426,1.213394165,0.5847262144,0.02599046752,0.01597194001,0.03463765979,0,1.200000048,0.0193768777,0.01252198033,0.02697425894,0,1.200000048
KKT1,std,2,5,0.001,7,none,0.9872604167,1,1,0,0,-4.413600445,24.484375,-15.38611984,0.8980780244,82.78375532,0,0,-29.02560616,35.08298874,-53.89965439,0.598706007,83.31071741,7.909668446,1.258430243,0.5700912476,0.02524621785,0.01544281002,0.03204616159,0,1.200000048,0.01750865951,0.01292053517,0.02613276802,0,1.200000048
KKT1,std,2,5,0.001,8,none,0.98725625,1,1,0,0,-4.899250031,26.00002289,-13.63154507,0.8890792131,82.38286483,0,0,-31.03962326,38.04269028,-58.05310822,0.5982962251,82.38028111,8.444598198,1.315390348,0.5847575665,0.02368719876,0.01487261709,0.03166959435,0,1.200000048,0.01626133174,0.01013734564,0.02393404767,0,1.200000048
KKT1,std,2,5,0.001,9,none,0.9866729167,1,1,0,0,-4.795355797,26.61949348,-19.32805443,0.8972458839,83.35266289,0,0,-32.83627701,38.85656357,-56.23077011,0.596573472,83.04532993,8.758127213,1.347105265,0.5685232282,0.02323753014,0.01551232208,0.03048386984,0,1.200000048,0.01582570933,0.0107494425,0.02351709828,0,1.200000048
KKT1,std,2,5,0.001,10,none,0.9876770833,1,1,0,0,-5.687020779,27.0507679,-19.80207825,0.8895677924,83.56774881,0,0,-33.46046448,40.51899719,-65.59262848,0.5947625637,83.6175766,9.119110107,1.410843253,0.5850704908,0.0228995122,0.0163707491,0.03071940131,0,1.200000048,0.01519715693,0.01085161231,0.02386545204,0,1.200000048
KKT1,std,2,5,0.001,11,none,0.98700625,1,1,0,0,-5.975046158,27.05587769,-16.49512482,0.8695304394,84.0699038,0,0,-31.8880806,38.9472084,-58.06285477,0.6049428582,84.82994263,9.469805717,1.396429658,0.5704876781,0.02279115468,0.01424189098,0.02903247438,0,1.200000048,0.01582048833,0.01136671938,0.0204155501,0,1.200000048
KKT1,std,2,5,0.001,12,none,0.9865770833,1,1,0,0,-6.042673588,27.85669708,-15.51161194,0.8718636036,84.11814161,0,0,-31.87054825,40.64886475,-70.28739929,0.6165694594,84.701751,9.86468792,1.42497623,0.5784985423,0.02197474614,0.01437653601,0.02972226962,0,1.200000048,0.01516000833,0.01109208819,0.02045318112,0,1.200000048
KKT1,std,2,5,0.001,13,none,0.9869666667,1,1,0,0,-6.985111713,28.29799461,-17.03581429,0.8678902388,83.95481484,0,0,-33.24307251,41.81967545,-71.68757629,0.6066786647,84.93524133,10.06812477,1.432715535,0.59075284,0.02192940004,0.01241114177,0.028597923,0,1.200000048,0.0147807803,0.009473620914,0.02018569782,0,1.200000048
KKT1,std,2,5,0.001,14,none,0.9868041667,1,1,0,0,-6.633417606,28.69074059,-19.36730957,0.863176465,83.78015236,0,0,-36.52069855,42.71297836,-63.92631149,0.5978838205,84.19070971,10.36636829,1.44289434,0.5793856978,0.02149824798,0.01279018819,0.02873010561,0,1.200000048,0.01455480978,0.01077169739,0.02189147286,0,1.200000048
KKT1,std,2,5,0.001,15,none,0.9862791667,1,1,0,0,-7.679269314,29.19166374,-24.32568359,0.8484953046,83.76512282,0,0,-36.92292404,43.94219589,-82.82696533,0.5892322063,84.47007407,10.72659779,1.469721079,0.5652098656,0.02120708674,0.01102802809,0.02800905518,0,1.200000048,0.01405110117,0.009358925745,0.02040705085,0,1.200000048
KKT1,std,2,5,0.001,16,none,0.9866270833,1,1,0,0,-7.496825695,30.18087578,-24.95186234,0.8579662442,83.95463581,0,0,-39.86232376,46.54844666,-75.60382843,0.5899354219,83.89327639,11.00288773,1.49602294,0.572773993,0.02047552355,0.01091176271,0.02558363974,0,1.200000048,0.01323723979,0.00986648351,0.01819421537,0,1.200000048
KKT1,std,2,5,0.001,17,none,0.9865645833,1,1,0,0,-7.499269485,29.05867767,-22.90724564,0.8455434442,85.31787206,0,0,-36.32699203,43.71646881,-69.71084595,0.6044196486,84.93606703,11.165411,1.484178424,0.5797667503,0.02111257054,0.01439463627,0.02845853008,0,1.200000048,0.01417769678,0.009697419591,0.01872488111,0,1.200000048
KKT1,std,2,5,0.001,18,none,0.98665625,1,1,0,0,-7.905919552,29.98057365,-20.66589165,0.8465216756,85.38860794,0,0,-39.45861435,44.35105515,-61.08362961,0.5844919682,84.64801785,11.40013695,1.501904368,0.586576581,0.02061615698,0.01243920531,0.02566584945,0,1.200000048,0.01391680632,0.01009169873,0.0184221752,0,1.200000048
KKT1,std,2,5,0.001,19,none,0.9863395833,1,1,0,0,-8.099920273,30.29815292,-20.82172012,0.835188508,85.31161483,0,0,-37.85108566,45.38045502,-59.64451218,0.5996826887,85.00295068,11.66139317,1.513107777,0.6002067924,0.02036713623,0.01149119157,0.0259583015,0,1.200000048,0.01362961624,0.01082768477,0.01985653676,0,1.200000048
KKT1,std,2,5,0.001,20,none,0.98551875,1,1,0,0,-8.690686226,30.90007019,-27.26244164,0.8380949497,83.86981139,0,0,-41.66245651,46.93791199,-74.39248657,0.5795630813,83.93724868,11.90159035,1.506319284,0.5834203362,0.02006115764,0.009084842168,0.02646146342,0,1.200000048,0.01322765741,0.009091706015,0.01917224564,0,1.200000048
KKT1,std,2,5,0.001,21,none,0.9865291667,1,1,0,0,-8.92193985,30.11820412,-23.48833466,0.8346576691,85.09954333,0,0,-37.90991592,46.28122711,-64.11531067,0.5948811769,84.70520795,12.13188648,1.522719741,0.6026288271,0.02040382661,0.01016091462,0.02664957196,0,1.200000048,0.01332701556,0.01010685321,0.01942600869,0,1.200000048
KKT1,std,2,5,0.001,22,none,0.98644375,1,1,0,0,-9.001699448,30.61749077,-22.71261215,0.8265529871,85.09220259,0,0,-36.77955627,44.70413971,-62.78884125,0.6005751491,84.99469147,12.29795074,1.502945065,0.5832753778,0.02009693161,0.009007428773,0.02650368214,0,1.200000048,0.01381482556,0.009312150069,0.01953773387,0,1.200000048
KKT1,std,2,5,0.001,23,none,0.9875,1,1,0,0,-9.338793755,31.30451775,-21.23462296,0.83222574,84.37553975,0,0,-40.35158157,47.60671234,-72.70739746,0.5890213847,84.30570451,12.45949936,1.540158987,0.5965642333,0.01968961395,0.008324214257,0.02581596933,0,1.200000048,0.01297467388,0.00992848631,0.01875623316,0,1.200000048
KKT1,std,2,5,0.001,24,none,0.98645625,1,1,0,0,-9.662652016,31.94308281,-22.82850647,0.8300443292,84.49868569,0,0,-43.6318779,48.89138031,-67.59657288,0.5717231035,84.14366723,12.72194767,1.551304817,0.5943462849,0.01939621568,0.009300579317,0.02741829865,0,1.200000048,0.01261496171,0.009730158374,0.01802323759,0,1.200000048
KKT1,std,2,5,0.001,25,none,0.9869229167,1,1,0,0,-9.434780121,31.7376976,-23.50775719,0.8381155729,83.84817896,0,0,-42.11763,48.73274612,-77.81693268,0.5830411315,84.16696894,12.8442688,1.524167061,0.5850367546,0.01951701194,0.008118535392,0.02676752396,0,1.200000048,0.01266572531,0.008946320973,0.0186984539,0,1.200000048
KKT1,std,2,5,0.001,26,none,0.9867333333,1,1,0,0,-9.545213699,32.60125732,-24.51475906,0.8446103334,84.49152638,0,0,-44.19583893,48.37568665,-71.54592896,0.5714308023,84.20986295,13.045434,1.536003113,0.6114178896,0.01893894188,0.008814261295,0.02375457436,0,1.200000048,0.0127015328,0.008515671827,0.01859924011,0,1.200000048
KKT1,std,2,5,0.001,27,none,0.9861604167,1,1,0,0,-10.31831074,31.34463501,-22.38100433,0.8259461522,85.41308741,0,0,-38.39582443,47.08470154,-62.71246338,0.5980670452,85.02773853,13.1933651,1.519010663,0.6170617342,0.01979007944,0.009134475142,0.02501766011,0,1.200000048,0.01322234515,0.009566849098,0.0194522962,0,1.200000048
KKT1,std,2,5,0.001,28,none,0.9867375,1,1,0,0,-10.11316204,31.75085831,-21.23511314,0.827624917,85.13053723,0,0,-40.31412888,47.19401169,-70.05813599,0.592509985,85.0507203,13.40105915,1.528866529,0.6385227442,0.01944003999,0.008745230734,0.024160292,0,1.200000048,0.01308956183,0.009578466415,0.01769869588,0,1.200000048
KKT1,std,2,5,0.001,29,none,0.9865020833,1,1,0,0,-9.524044991,31.57532501,-25.02408791,0.8286675215,85.00892257,0,0,-40.05124283,46.09622192,-73.68174744,0.5809927583,84.77980618,13.47959232,1.511013985,0.6398431659,0.01955635287,0.008331350051,0.02434160374,0,1.200000048,0.01340901293,0.009885607287,0.01833748445,0,1.200000048
KKT1,std,2,5,0.001,30,none,0.9867291667,1,1,0,0,-10.62322426,32.50853348,-20.42217255,0.814940691,84.61912078,0,0,-42.14925766,48.38483429,-76.04139709,0.5814037323,84.65800734,13.69105244,1.533601642,0.6516690254,0.0190465115,0.007835061289,0.02392804436,0,1.200000048,0.01271985192,0.009444369003,0.01854336634,0,1.200000048
KKT1,std,2,5,0.001,31,none,0.9863729167,1,1,0,0,-11.4767437,32.17650604,-24.41517258,0.8047956228,84.63558849,0,0,-40.43225861,47.93323898,-65.51015472,0.5872569084,84.75722678,13.83213329,1.545469522,0.6337265968,0.01923812181,0.007818010636,0.02391392924,0,1.200000048,0.0128878383,0.009899733588,0.01682830602,0,1.200000048
KKT1,std,2,5,0.001,32,none,0.9865916667,1,1,0,0,-11.30860424,33.21918488,-26.55851364,0.8089615107,84.93789089,0,0,-42.25870514,48.63113403,-76.25713348,0.5789699554,84.28525421,14.04903793,1.530726552,0.6529175043,0.01856627315,0.008145089261,0.02423807792,0,1.200000048,0.01271748357,0.009524733759,0.01853093505,0,1.200000048
KKT1,std,2,5,0.001,33,none,0.9870416667,1,1,0,0,-10.43329334,33.20026779,-29.03236389,0.811473906,84.79336289,0,0,-44.05955505,49.10373306,-74.60635376,0.5779490471,84.68075897,14.1522398,1.531812072,0.6357254982,0.01865315996,0.007835523225,0.02259590663,0,1.200000048,0.01261881646,0.009166638367,0.01812338457,0,1.200000048
KKT1,std,2,5,0.001,34,none,0.9863979167,1,1,0,0,-10.91278172,33.16519547,-23.88865662,0.8173895478,86.15936297,0,0,-39.29624939,47.0499649,-67.08543396,0.5966334939,85.57859207,14.25568295,1.516383529,0.6517894268,0.01875597239,0.009161446244,0.02392235771,0,1.200000048,0.01314865705,0.009777453728,0.01901113428,0,1.200000048
KKT1,std,2,5,0.001,35,none,0.9867625,1,1,0,0,-10.63856411,33.42957306,-28.01841164,0.8216975927,85.63331585,0,0,-42.11159515,49.15559006,-80.35204315,0.5893325806,84.95211666,14.45740414,1.527257919,0.6932895184,0.0185206309,0.008339124732,0.02349510975,0,1.200000048,0.0125891706,0.009420858696,0.01711628027,0,1.200000048
KKT1,std,2,5,0.001,36,none,0.9868083333,1,1,0,0,-10.1926403,32.4877739,-23.5663166,0.8130853176,86.39965252,0,0,-40.36030197,47.16185379,-72.05405426,0.5900413394,85.17789943,14.62650871,1.532524347,0.6859061122,0.01898737997,0.008825056255,0.02304540575,0,1.200000048,0.01297463663,0.009792217985,0.0176119972,0,1.200000048
KKT1,std,2,5,0.001,37,none,0.9866333333,1,1,0,0,-11.35414696,32.53138351,-25.09562492,0.8114978075,85.88705499,0,0,-43.60801697,48.7572937,-84.3875351,0.5846179128,85.03629882,14.75237751,1.540941715,0.7011940479,0.01905872673,0.009002241306,0.02368317731,0,1.200000048,0.01273076888,0.009086738341,0.01865353249,0,1.200000048
KKT1,std,2,5,0.001,38,none,0.9861916667,1,1,0,0,-12.02109909,33.60705185,-23.76329613,0.8095404506,85.45881101,0,0,-43.34172058,49.09046555,-88.63497925,0.5766094327,84.88102306,14.84665298,1.538093925,0.6884368062,0.01847815886,0.008207933977,0.02303840593,0,1.200000048,0.01256235875,0.009246633388,0.0175591521,0,1.200000048
KKT1,std,2,5,0.001,39,none,0.9871458333,1,1,0,0,-10.73847485,32.38642502,-25.7504425,0.8119131923,85.7105624,0,0,-42.66053391,48.39845657,-76.86231995,0.5822999477,84.62041945,14.994627,1.545388579,0.6847518086,0.01897438616,0.008200933225,0.02234958299,0,1.200000048,0.01269252505,0.009153320454,0.01656118035,0,1.200000048
KKT1,std,2,5,0.001,40,none,0.9869291667,1,1,0,0,-11.4116869,32.97631454,-24.12077713,0.8042555451,86.00573312,0,0,-40.91320801,47.87304306,-78.64946747,0.5895078778,85.60036198,15.1031847,1.527212262,0.6984781623,0.01879781857,0.00847020559,0.0241755601,0,1.200000048,0.01290715579,0.009922241792,0.0185016077,0,1.200000048
KKT1,std,2,5,0.001,41,none,0.98638125,1,1,0,0,-13.28699303,32.9693222,-28.26645279,0.792481482,85.53584146,0,0,-40.18622971,47.66222382,-76.09169006,0.5875610113,85.03571464,15.24803162,1.514352679,0.6891317964,0.01876909658,0.008176664822,0.02400171012,0,1.200000048,0.01294944994,0.009540789761,0.01676671766,0,1.200000048
KKT1,std,2,5,0.001,42,none,0.9870666667,1,1,0,0,-12.44417858,32.95570755,-24.6006279,0.802654922,85.89704461,0,0,-42.65272903,47.54436111,-87.70952606,0.5778689384,85.06893577,15.36179829,1.544473171,0.7328531742,0.01864974387,0.008076865226,0.02525964566,0,1.200000048,0.01306996588,0.008887685835,0.01877417415,0,1.200000048
KKT1,std,2,5,0.001,43,none,0.9872916667,1,1,0,0,-11.64626789,32.39744949,-24.54570389,0.7970417738,85.98943469,0,0,-42.10182571,48.55847549,-76.23027802,0.5823972821,85.22627313,15.41563225,1.555903792,0.7266000509,0.01904896833,0.008061311208,0.02404853515,0,1.200000048,0.01280547772,0.00933617726,0.01704245992,0,1.200000048
KKT1,std,2,5,0.001,44,none,0.9867625,1,1,0,0,-12.83292389,33.77202225,-24.01290131,0.7861716747,85.92177571,0,0,-38.90928268,48.16846848,-72.42976379,0.5994135737,85.77055981,15.57316303,1.537243962,0.7308141589,0.01828091964,0.008541946299,0.02526442148,0,1.200000048,0.0128501663,0.009856575169,0.01740868762,0,1.200000048
